x,y
0.0,10.0
0.13513513513513514,8.060992470623358
0.2702702702702703,5.709375309006253
0.40540540540540543,6.366689878777361
0.5405405405405406,9.08892522759908
0.6756756756756757,6.2014288987278885
0.8108108108108109,8.027511773758544
0.945945945945946,7.618170706834655
1.0810810810810811,6.156258764247825
1.2162162162162162,10.0
1.3513513513513513,8.592162368960347
1.4864864864864866,3.2064715834415427
1.6216216216216217,7.562097818728045
1.7567567567567568,5.798048692084846
1.891891891891892,8.758920723646503
2.027027027027027,5.401445009621085
2.1621621621621623,6.689446035985121
2.2972972972972974,7.861325909312265
2.4324324324324325,8.515294172124028
2.5675675675675675,4.315623402104663
2.7027027027027026,5.979646176966752
2.837837837837838,5.631190458759169
2.9729729729729732,5.206855048366089
3.1081081081081083,9.97685442650814
3.2432432432432434,7.1883418003002895
3.3783783783783785,3.78904290214072
3.5135135135135136,8.078967137352794
3.6486486486486487,10.0
3.783783783783784,8.173038629210401
3.9189189189189193,3.0018006086325135
4.054054054054054,5.00450482724047
4.1891891891891895,8.43922770377865
4.324324324324325,4.422498906600277
4.45945945945946,6.657909126562727
4.594594594594595,7.251970809561376
4.72972972972973,3.7812741919789694
4.864864864864865,5.448516855443968
5.0,0.0
5.135135135135135,3.383657149763853
5.27027027027027,4.859728562078544
5.405405405405405,2.8017309333675984
5.540540540540541,8.494552337593
5.675675675675676,2.301879406240896
5.810810810810811,4.214505621200627
5.9459459459459465,5.288508181599209
6.081081081081082,7.842006037591691
6.216216216216217,2.0201675895330125
6.351351351351352,7.150651828634244
6.486486486486487,4.77722287879593
6.621621621621622,2.7261718870932876
6.756756756756757,5.545828570148163
6.891891891891892,4.9521734452009945
7.027027027027027,3.286052732168897
7.162162162162162,4.558523088898957
7.297297297297297,3.5807241576278304
7.4324324324324325,4.51081847428628
7.567567567567568,5.540477565258309
7.7027027027027035,7.320682280939352
7.837837837837839,1.6054500834273826
7.972972972972974,8.279580262826046
8.108108108108109,0.041770346900941835
8.243243243243244,3.5748081883072116
8.378378378378379,4.987445223779964
8.513513513513514,4.305226978713308
8.64864864864865,2.430276636034488
8.783783783783784,3.1918636073935573
8.91891891891892,2.5545386712228746
9.054054054054054,2.2942434590845497
9.18918918918919,5.104609599447454
9.324324324324325,4.0518688097679325
9.45945945945946,1.8844510797489618
9.594594594594595,5.001902453569204
9.72972972972973,3.749734176888354
9.864864864864865,4.6932918052454875
10.0,4.259257683847224
