x,y
0.0,0.0
0.13513513513513514,0.0
0.2702702702702703,1.017563875393532
0.40540540540540543,1.0157756708388703
0.5405405405405406,0.5196389465763924
0.6756756756756757,0.7930030589844577
0.8108108108108109,2.088475706599236
0.945945945945946,0.3543745571101161
1.0810810810810811,1.628178462251119
1.2162162162162162,1.014023563782322
1.3513513513513513,1.1336701481241311
1.4864864864864866,2.585263338473677
1.6216216216216217,2.4470379706096517
1.7567567567567568,2.570266392757395
1.891891891891892,3.197370699046221
2.027027027027027,2.048030868659786
2.1621621621621623,2.844115133457126
2.2972972972972974,1.9870305407038413
2.4324324324324325,2.7565987849208744
2.5675675675675675,2.437424513199883
2.7027027027027026,2.799698667695421
2.837837837837838,3.432994863274752
2.9729729729729732,2.1547522897395006
3.1081081081081083,5.200495383793569
3.2432432432432434,2.2372258617435414
3.3783783783783785,2.1641897655906464
3.5135135135135136,4.671624387013582
3.6486486486486487,4.440311342611585
3.783783783783784,4.407903600835939
3.9189189189189193,4.547264428183199
4.054054054054054,4.04180728120714
4.1891891891891895,3.291934817703358
4.324324324324325,4.400128882518051
4.45945945945946,3.782297747947348
4.594594594594595,5.569714328012346
4.72972972972973,4.582672348227591
4.864864864864865,4.039367668072353
5.0,4.678614158347006
5.135135135135135,5.54806658941076
5.27027027027027,4.7065457174662955
5.405405405405405,4.5831850098389735
5.540540540540541,5.784227752032454
5.675675675675676,5.920642246784399
5.810810810810811,5.303867635439682
5.9459459459459465,5.474907640327624
6.081081081081082,6.3131310184387175
6.216216216216217,4.768131874718892
6.351351351351352,4.943887576974797
6.486486486486487,5.768042265234051
6.621621621621622,6.408174469909775
6.756756756756757,7.067664322354761
6.891891891891892,8.367248108841444
7.027027027027027,7.884686650229047
7.162162162162162,7.002223632198735
7.297297297297297,7.278281089394609
7.4324324324324325,6.429903067794624
7.567567567567568,7.549054431575178
7.7027027027027035,7.4140440637825655
7.837837837837839,8.160556398175927
7.972972972972974,7.145742029420651
8.108108108108109,8.627454622349282
8.243243243243244,9.77598215624582
8.378378378378379,8.269618229921521
8.513513513513514,8.915225235612455
8.64864864864865,9.338792640359761
8.783783783783784,8.382563311897949
8.91891891891892,9.143011400729335
9.054054054054054,9.06664645483585
9.18918918918919,9.28686528773802
9.324324324324325,8.551314540468859
9.45945945945946,9.483969633718402
9.594594594594595,10.0
9.72972972972973,10.0
9.864864864864865,10.0
10.0,10.0
